RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
651,Hendrix Lapierre,N,C,201,PIT,24,$1.3,42.1,0.6,-98.7,-61.3,—,N/A,, ,72,10.2,5,14,20,62,0,0,0,0,28,64,0,17,1,131,204,39%,,,,,,,,,,
652,Lars Eller,N,C,202,FLA,37,$0.9,41.4,0.5,-99.3,-61.7,—,N/A,, ,81,10.4,5,9,14,76,0,0,0,1,35,67,2,21,1,338,302,53%,,,,,,,,,,
653,Isac Lundestrom,N,C,203,CBJ,26,$1.3,40.9,0.5,-99.8,-62.0,—,N/A,, ,78,12.4,6,10,15,61,0,0,0,0,45,57,0,11,1,205,219,48%,,,,,,,,,,
654,Vincent Iorio,N,D,199,NYR,23,$0.9,38.0,0.7,-100.6,-62.5,—,N/A,, ,56,15.5,1,8,9,42,0,0,0,0,71,48,-1,21,0,0,0,0%,,,,,,,,,,
655,Liam O'Brien,N,"LW,RW",203,UTA,32,$1.0,39.7,0.6,-101.0,-62.7,—,N/A,, ,68,9.1,3,4,7,60,0,0,0,0,27,184,0,46,1,7,11,38%,,,,,,,,,,
656,Tim Washe,N,C,204,ANA,25,$0.8,39.7,0.7,-101.0,-62.7,—,N/A,, ,61,12.2,5,6,11,55,0,0,0,0,37,126,-3,20,1,351,259,58%,,,,,,,,,,
657,Jaroslav Chmelar,N,RW,204,NYR,23,$0.9,39.6,0.6,-101.2,-62.8,—,N/A,, ,62,9.2,6,5,12,50,0,0,0,0,31,112,0,17,1,0,9,0%,,,,,,,,,,
658,Ben Meyers,N,"C,LW",205,SEA,27,$1.0,38.9,0.6,-101.8,-63.2,—,N/A,, ,63,12.1,7,9,16,69,0,0,0,0,20,85,-6,19,1,215,191,53%,,,,,,,,,,
659,Adam Boqvist,N,D,200,NYI,26,$0.0,36.8,0.6,-101.9,-63.3,—,N/A,, ,63,12.8,2,8,11,47,0,1,0,0,52,46,-4,15,0,0,0,0%,,,,,,,,,,
660,Zack Ostapchuk,N,C,206,S.J,23,$2.4,38.8,0.6,-101.9,-63.3,—,N/A,, ,69,10.4,4,5,9,51,0,0,0,0,34,147,-3,32,1,257,263,49%,,,,,,,,,,
661,Jeff Malott,N,LW,206,ANA,30,$1.9,38.1,0.6,-102.7,-63.8,—,N/A,, ,65,8.8,3,6,9,58,0,0,0,0,30,159,-2,25,0,5,11,32%,,,,,,,,,,
662,Joel Hanley,N,D,201,CGY,35,$1.8,35.8,0.5,-102.9,-63.9,—,N/A,, ,74,15.4,0,7,6,26,0,0,0,0,100,65,-7,36,0,0,0,0%,,,,,,,,,,
663,Matt Rempe,N,RW,205,NYR,24,$1.0,36.1,0.6,-104.6,-65.0,—,N/A,, ,62,8.5,4,5,9,44,0,0,0,0,20,156,0,39,1,6,15,27%,,,,,,,,,,
664,Landon Slaggert,N,"LW,RW",206,CHI,24,$0.9,34.8,0.5,-106.0,-65.8,—,N/A,, ,66,11.2,5,7,11,61,0,0,0,0,31,94,-6,19,1,1,4,19%,,,,,,,,,,
665,Jonah Gadjovich,Y,LW,208,FLA,18,$0.9,34.7,0.6,-106.0,-65.8,—,N/A,, ,61,7.9,4,4,8,49,0,0,0,0,24,134,2,87,1,1,2,32%,,,,,,,,,,
666,Jacob Quillan,N,C,207,TOR,24,$0.9,34.6,0.6,-106.2,-65.9,—,N/A,, ,60,10.0,4,6,9,43,0,0,0,0,31,110,0,12,1,168,240,41%,,,,,,,,,,
667,Ryan Winterton,N,RW,207,SEA,22,$1.1,34.0,0.5,-106.8,-66.3,—,N/A,, ,65,10.4,4,9,13,67,0,0,0,0,29,74,-6,14,0,0,5,6%,,,,,,,,,,
668,Jonas Rondbjerg,N,RW,208,VGK,27,$0.9,32.1,0.6,-108.7,-67.5,—,N/A,, ,54,11.3,4,7,11,61,0,0,0,0,22,60,2,11,1,0,6,7%,,,,,,,,,,
669,Justin Kirkland,N,C,208,MIN,30,$0.9,30.4,0.5,-110.3,-68.5,—,N/A,, ,57,8.7,3,6,9,33,0,0,0,0,27,90,2,13,1,147,167,47%,,,,,,,,,,
670,Jake Christiansen,N,D,202,CBJ,26,$1.0,27.6,0.4,-111.0,-69.0,—,N/A,, ,68,10.1,0,5,6,41,0,0,0,0,46,51,0,13,0,0,0,0%,,,,,,,,,,
