RK,NAME,KEEP?,POS,,TEAM,AGE,SALARY,FP,/GP,VORP,/$,ADP,DIFF.,,ADJ,GP,TOI,G,A,PTS,SOG,PPG,PPP,SHG,SHP,BLK,HIT,+/-,PIM,GWG,FOW,FOL,FO%,,GP,W,L,OTL,SO,SV,GA,SV%,GAA
644,Zack Ostapchuk,N,C,198,S.J,23,$2.4,119.1,1.7,-209.4,-16.8,—,N/A,, ,69,10.4,4,5,9,51,0,0,0,0,34,147,-3,32,1,257,263,49%,,,,,,,,,,
645,Jonathan Lekkerimaki,N,RW,197,VAN,22,$0.9,123.5,2.1,-211.3,-16.9,—,N/A,, ,59,12.8,9,10,20,70,2,5,0,0,24,71,-7,14,1,0,1,0%,,,,,,,,,,
646,Lars Eller,N,C,199,FLA,37,$0.9,117.1,1.4,-211.4,-16.9,—,N/A,, ,81,10.4,5,9,14,76,0,0,0,1,35,67,2,21,1,338,302,53%,,,,,,,,,,
647,Max Sasson,N,"C,LW",201,VAN,25,$1.0,115.9,1.6,-212.8,-17.0,—,N/A,, ,71,12.1,12,9,20,70,0,1,0,0,39,51,-9,21,1,135,184,42%,,,,,,,,,,
648,Isaac Howard,N,LW,202,EDM,22,$1.0,115.0,1.9,-213.7,-17.1,—,N/A,, ,62,11.9,7,10,17,84,1,1,0,0,20,55,3,21,1,0,0,0%,,,,,,,,,,
649,Ben Meyers,N,"C,LW",203,SEA,27,$1.0,115.0,1.8,-213.8,-17.1,—,N/A,, ,63,12.1,7,9,16,69,0,0,0,0,20,85,-6,19,1,215,191,53%,,,,,,,,,,
650,Alex Holtz,N,RW,198,VGK,24,$0.8,120.9,1.7,-213.9,-17.1,—,N/A,, ,70,10.6,7,11,18,78,0,0,0,0,24,70,3,16,1,7,19,25%,,,,,,,,,,
651,Nikita Grebenkin,N,"LW,RW",199,PHI,23,$1.1,120.3,1.7,-214.5,-17.2,—,N/A,, ,73,10.8,6,12,18,49,0,0,0,0,24,111,-1,25,1,5,2,69%,,,,,,,,,,
652,Filip Hallander,N,LW,204,PIT,26,$0.8,113.9,2.1,-214.8,-17.2,—,N/A,, ,55,12.8,7,11,17,76,0,0,2,2,26,60,0,15,1,0,8,0%,,,,,,,,,,
653,Anthony Duclair,N,LW,205,NYI,31,$3.5,113.6,1.5,-215.1,-17.2,—,N/A,, ,74,11.0,9,10,20,72,1,2,0,0,37,34,-4,15,1,4,10,28%,,,,,,,,,,
654,Lenni Hameenaho,N,RW,200,N.J,21,$1.0,117.7,1.8,-217.1,-17.4,—,N/A,, ,64,11.3,6,11,18,81,0,0,0,0,30,61,0,20,1,0,9,0%,,,,,,,,,,
655,Andre Burakovsky,N,"LW,RW",201,OTT,31,$5.5,116.7,1.5,-218.2,-17.5,—,N/A,, ,79,11.8,7,15,22,75,1,3,0,0,28,32,0,15,1,3,4,45%,,,,,,,,,,
656,Jonatan Berggren,N,RW,202,STL,26,$2.0,116.2,1.6,-218.6,-17.5,—,N/A,, ,71,11.5,8,13,22,69,1,1,0,0,19,57,-2,15,1,3,4,42%,,,,,,,,,,
657,Josh Samanski,N,C,202,EDM,24,$1.0,109.1,1.8,-219.4,-17.6,—,N/A,, ,60,12.5,8,9,17,49,0,0,0,0,35,71,4,18,1,160,171,48%,,,,,,,,,,
658,Fedor Svechkov,N,C,203,COL,23,$1.3,107.6,1.4,-220.9,-17.7,—,N/A,, ,75,11.0,6,12,18,71,0,1,0,0,30,65,4,20,1,207,307,40%,,,,,,,,,,
659,Jonah Gadjovich,Y,LW,206,FLA,18,$0.9,107.8,1.8,-221.0,-17.7,—,N/A,, ,61,7.9,4,4,8,49,0,0,0,0,24,134,2,87,1,1,2,32%,,,,,,,,,,
660,Matt Rempe,N,RW,203,NYR,24,$1.0,113.2,1.8,-221.7,-17.7,—,N/A,, ,62,8.5,4,5,9,44,0,0,0,0,20,156,0,39,1,6,15,27%,,,,,,,,,,
661,Isac Lundestrom,N,C,204,CBJ,26,$1.3,105.8,1.4,-222.7,-17.8,—,N/A,, ,78,12.4,6,10,15,61,0,0,0,0,45,57,0,11,1,205,219,48%,,,,,,,,,,
662,Logan O'Connor,N,RW,204,COL,30,$2.5,111.7,1.6,-223.1,-17.8,—,N/A,, ,69,11.5,7,9,15,69,0,0,1,1,32,66,5,22,1,15,26,37%,,,,,,,,,,
663,Jaroslav Chmelar,N,RW,205,NYR,23,$0.9,111.4,1.8,-223.4,-17.9,—,N/A,, ,62,9.2,6,5,12,50,0,0,0,0,31,112,0,17,1,0,9,0%,,,,,,,,,,
664,Hendrix Lapierre,N,C,205,PIT,24,$1.3,104.8,1.5,-223.7,-17.9,—,N/A,, ,72,10.2,5,14,20,62,0,0,0,0,28,64,0,17,1,131,204,39%,,,,,,,,,,
665,Oskar Back,N,"C,LW",208,DAL,26,$0.8,100.6,1.3,-228.1,-18.2,—,N/A,, ,80,12.0,6,10,16,53,0,0,1,1,40,47,5,15,1,45,51,47%,,,,,,,,,,
666,Landon Slaggert,N,"LW,RW",206,CHI,24,$0.9,105.3,1.6,-229.6,-18.4,—,N/A,, ,66,11.2,5,7,11,61,0,0,0,0,31,94,-6,19,1,1,4,19%,,,,,,,,,,
667,Ryan Winterton,N,RW,207,SEA,22,$1.1,101.7,1.6,-233.1,-18.6,—,N/A,, ,65,10.4,4,9,13,67,0,0,0,0,29,74,-6,14,0,0,5,6%,,,,,,,,,,
668,Jacob Quillan,N,C,207,TOR,24,$0.9,93.5,1.6,-235.1,-18.8,—,N/A,, ,60,10.0,4,6,9,43,0,0,0,0,31,110,0,12,1,168,240,41%,,,,,,,,,,
669,Justin Kirkland,N,C,208,MIN,30,$0.9,83.5,1.5,-245.1,-19.6,—,N/A,, ,57,8.7,3,6,9,33,0,0,0,0,27,90,2,13,1,147,167,47%,,,,,,,,,,
670,Jonas Rondbjerg,N,RW,208,VGK,27,$0.9,89.7,1.6,-245.2,-19.6,—,N/A,, ,54,11.3,4,7,11,61,0,0,0,0,22,60,2,11,1,0,6,7%,,,,,,,,,,
